,RXCUI,ATC
18937,313002,B05CB01
18938,313002,B05XA03
18939,1235585,J05AJ01
18940,199170,N05CH01
18941,807264,A04AA02
18942,884538,N06BA02
18943,219244,N07AX01
18944,219244,S01EB01
18945,864751,N07BC02
18946,251141,N05BA12
18947,827318,N02BE01
18948,827318,D11AX26
18949,827318,N06BC01
18950,827318,A01AD05
18951,827318,B01AC06
18952,827318,N02BA01
18953,2002800,A09AB04
18954,2002800,B05CB02
18955,1801835,S01XA25
18956,1100261,G01AD03
18957,1100261,S01XA15
18958,1100261,A11GA01
18959,1100261,A11CC05
18960,1100261,V04CX02
18961,1100261,B03BB01
18962,1100261,A12AA13
18963,1100261,A11HA02
18964,685574,D10AF01
18965,685574,G01AA10
18966,685574,J01FF01
18967,1551917,A06AH03
18968,1356671,P03AX06
18969,1008963,G01AD03
18970,1008963,S01XA15
18971,1008963,A11GA01
18972,1094162,G04BX06
18973,1738590,A01AC03
18974,1738590,A07EA02
18975,1738590,C05AA01
18976,1738590,D07AA02
18977,1738590,D07XA01
18978,1738590,H02AB09
18979,1738590,S01BA02
18980,1738590,S01CB03
18981,1738590,S02BA01
18982,884778,D01AE12
18983,884778,S01BC08
18984,884778,D10AB02
18985,884778,D11AC
18986,994404,R05DA04
18987,994404,R01BA02
18988,994404,R06AB01
18989,1427409,D11AC
18990,213211,N02CC02
18991,225040,G03CB02
18992,225040,G03CC05
18993,225040,L02AA01
18994,991088,A03AA07
18995,419925,J04AB02
18996,1011753,C09XA02
18997,1011753,C03AA03
18998,1011753,C09XA52
18999,1149364,A03BA03
19000,1655920,M05BX04
19001,4462,C05AA11
19002,4462,D07AC08
19003,10390,N07XX06
19004,208312,B05CB04
19005,208312,B05XA02
19006,1369784,M03BX01
19007,689741,R06AB05
19008,689741,D04AA16
19009,689741,R01BA01
19010,689741,D04AA02
19011,689741,R06AC01
19012,1720001,A06AG04
19013,1720001,A06AX01
19014,1720001,C01CA06
19015,1720001,R01AA04
19016,1720001,R01AB01
19017,1720001,R01BA03
19018,1720001,S01FB01
19019,1720001,S01GA05
19020,214409,R06AB04
19021,214409,R05DA03
19022,214409,C01CA06
19023,214409,R01AA04
19024,214409,R01AB01
19025,214409,R01BA03
19026,214409,S01FB01
19027,214409,S01GA05
19028,607028,N03AX16
19029,901483,R03AC02
19030,901483,R03CC02
19031,866058,D10AE01
19032,10402,A04AD10
19033,262095,C10AA05
19034,402252,G03CA03
19035,402252,G03AC03
19036,402252,G03AD01
19037,1741261,B03AB02
19038,1439837,C02KX05
19039,197534,J01CF02
19040,1596785,G03BA03
19041,1100466,G01AD03
19042,1100466,S01XA15
19043,1100466,A11GA01
19044,1100466,A02AC01
19045,1100466,A12AA04
19046,1100466,A11CC05
19047,1100466,V04CX02
19048,1100466,B03BB01
19049,1100466,A02AA02
19050,1100466,A06AD02
19051,1100466,A12CC10
19052,1100466,A11HA01
19053,1100466,S01XA26
19054,1100466,A11HA04
19055,1100466,A11DA01
19056,1100466,B03BA01
19057,1100466,A11CA02
19058,1100466,D02BB01
19059,1100466,A11HA02
19060,831726,A01AA04
19061,281,D06BB03
19062,281,J05AB01
19063,281,S01AD03
19064,213092,A04AA04
19065,198175,H03BA02
19066,644682,J05AE10
19067,1435080,D01AE12
19068,1435080,S01BC08
19069,1008555,A11HA03
19070,1008555,G01AD03
19071,1008555,S01XA15
19072,1008555,A11GA01
19073,1008555,A02AC01
19074,1008555,A12AA04
19075,1008555,A11CC05
19076,227743,A02BX02
19077,730861,C08CA01
19078,730861,C09CA08
19079,857706,A02BB01
19080,857706,G02AD06
19081,857706,D11AX18
19082,857706,M01AB05
19083,857706,M02AA15
19084,857706,S01BC03
19085,1298439,R05CA03
19086,1298439,R01BA02
19087,1860463,A12BA01
19088,1860463,B05XA01
19089,153020,C01EA01
19090,153020,G04BE01
19091,902624,A02BC06
19092,828749,L02BX02
19093,543372,B05BC02
19094,543372,D02AE01
19095,476466,R05DA09
19096,476466,R05CA03
19097,1371985,C01EB09
19098,220343,N03AX11
19099,197404,A11CA02
19100,197404,D02BB01
19101,199106,P02CC01
19102,2068,A10BB06
19103,198896,G01AD03
19104,198896,S01XA15
19105,198896,A11GA01
19106,1944262,C10AA01
19107,1726987,V03AB35
19108,1666311,B02BD04
19109,25605,D11AX02
19110,6066,C04AA01
19111,729455,C08CA01
19112,729455,C09CA03
19113,729455,C09DB01
19114,4094,G03CA04
19115,4094,G03CC06
19116,1659287,J01DD02
19117,1724340,N02AA03
19118,3327,C02DA01
19119,3327,V03AH01
19120,66981,A04AA01
19121,1650003,L03AB07
19122,1368453,A16AX09
19123,199841,G03XX01
19124,199841,A14AA07
19125,1595740,R05DA03
19126,197476,C03AA04
19127,996655,R05DA04
19128,996655,R01BA02
19129,493032,L03AB10
19130,1248356,D04AA32
19131,1248356,R06AA02
19132,196478,J05AF05
19133,226552,A04AD01
19134,226552,N05CM05
19135,226552,S01FA02
19136,486155,G03CA03
19137,1659294,J01DD02
19138,199184,B03BA01
19139,1490065,G03XC01
19140,198725,A09AA04
19141,104368,C02CA04
19142,1000131,G03AC06
19143,1000131,G03DA02
19144,1000131,L02AB02
19145,197552,L04AD01
19146,197552,S01XA18
19147,998469,A01AB09
19148,998469,A07AC01
19149,998469,D01AC02
19150,998469,G01AF04
19151,998469,J02AB01
19152,998469,S02AA13
19153,1372716,A10BA02
19154,1372716,A10BX02
19155,211747,D08AG03
19156,211747,D08AG02
19157,211747,D09AA09
19158,211747,D11AC06
19159,211747,G01AX11
19160,211747,R02AA15
19161,211747,S01AX18
19162,314230,L04AA10
19163,314230,S01XA23
19164,629695,D10AF07
19165,629695,A01AB23
19166,629695,J01AA08
19167,800410,B05CX01
19168,800410,V04CA02
19169,800410,V06DC01
19170,800410,B05CX03
19171,800410,B05XB03
19172,800410,V03AB26
19173,800410,N06AX02
19174,643021,N05AX12
19175,283672,N06AB04
19176,750168,A06AB02
19177,750168,A06AG02
19178,897781,C08DA01
19179,897781,C09BB10
19180,897781,C09AA10
19181,819300,L04AB06
19182,800115,G01AD01
19183,800115,B05CX01
19184,800115,V04CA02
19185,800115,V06DC01
19186,800115,A12AA07
19187,800115,B05XA07
19188,800115,G04BA03
19189,800115,A12CC01
19190,800115,B05XA11
19191,800115,A12CA01
19192,800115,B05CB01
19193,800115,B05XA03
19194,687023,N05BA12
19195,1437290,N03AX11
19196,577648,N05BA12
19197,8004,N05CA01
19198,1359842,G03CA03
19199,1039742,D01AE12
19200,1039742,S01BC08
19201,262226,N05AG02
19202,197904,C10AA02
19203,1101052,A01AB22
19204,1101052,J01AA02
19205,1370216,R05DA09
19206,1734953,N06BA04
19207,1657190,L01XC17
19208,310932,S01KA02
19209,1369719,L04AX06
19210,310323,B03AA07
19211,310323,B03AD03
19212,844832,R03DA04
19213,198262,R03DA04
19214,727714,L04AC03
19215,1726319,L01CE02
19216,805456,B02BX04
19217,403922,G03CA03
19218,1793062,N02CC01
19219,762843,H01AC01
19220,801958,N05BA01
19221,206417,G03CA03
19222,402323,R06AX24
19223,402323,S01GX10
19224,672910,N03AF01
19225,1085750,A01AC01
19226,1085750,C05AA12
19227,1085750,D07AB09
19228,1085750,D07XB02
19229,1085750,H02AB08
19230,1085750,R01AD11
19231,1085750,R03BA06
19232,1085750,S01BA05
19233,1595772,R05DA03
19234,1439889,C02KX05
19235,1095687,D04AA32
19236,1095687,R06AA02
19237,863843,R05CA03
19238,863843,R05DB05
19239,197603,N02BA11
19240,9346,S01XA26
19241,9346,A11HA04
19242,215536,D06AX05
19243,215536,J01XX10
19244,215536,R02AB04
19245,997224,N06DA02
19246,10735,C01DX11
19247,1991317,A10BJ06
19248,1918237,L01XK02
19249,1812011,C08CA05
19250,749329,L01XF01
19251,749329,D10AD01
19252,809030,C03AA03
19253,809030,C09CA03
19254,855873,N03AB02
19255,541766,A10BA02
19256,204490,C05BB04
19257,1091495,N06BA04
19258,1236632,J05AE10
19259,2001565,N06BA04
19260,1653217,A16AX07
19261,616131,J05AP01
19262,1147224,L01EC01
19263,6691,G03AC06
19264,6691,G03DA02
19265,6691,L02AB02
19266,861416,J01FA10
19267,861416,S01AA26
19268,1657196,L01XC17
19269,261351,A10BB01
19270,215822,A02AC01
19271,215822,A12AA04
19272,1086055,A01AC01
19273,1086055,C05AA12
19274,1086055,D07AB09
19275,1086055,D07XB02
19276,1086055,H02AB08
19277,1086055,R01AD11
19278,1086055,R03BA06
19279,1086055,S01BA05
19280,35825,H01CC01
19281,978000,A07DA03
19282,1606349,C07AB02
19283,311702,N05CD08
19284,351750,D06BB04
19285,631803,P03AX05
19286,35619,A07AA11
19287,35619,D06AX11
19288,1369746,G01AD03
19289,1369746,S01XA15
19290,1369746,A11GA01
19291,1369746,A06AA02
19292,1369746,V04CX02
19293,1369746,B03BB01
19294,1369746,A11CC05
19295,1369746,B03AA02
19296,1369746,B03AD02
19297,1369746,A11HA02
19298,994798,A11HA31
19299,994798,D03AX04
19300,861365,B01AX05
19301,252599,D08AE04
19302,252599,D09AA06
19303,577090,A11HA03
19304,966284,H03AA01
19305,1922472,N04BD03
19306,106871,D06AX07
19307,106871,J01GB03
19308,106871,S01AA11
19309,106871,S02AA14
19310,106871,S03AA06
19311,310149,D10AF02
19312,310149,J01FA01
19313,310149,S01AA17
19314,7514,G03AC01
19315,7514,G03DC02
19316,1366551,A07EA06
19317,1366551,D07AC09
19318,1366551,R01AD05
19319,1366551,R03BA02
19320,477225,B05BC02
19321,477225,D02AE01
19322,607553,M05BA04
19323,607553,A11CC05
19324,67158,N02CC01
19325,1359496,N07BA01
19326,1099308,R01BA02
19327,1099308,R06AX07
19328,1052760,A06AD19
19329,1052760,A12CC04
19330,1052760,B05CB03
19331,1189803,A10BH51
19332,1189803,C10AA01
19333,1189803,A10BH01
19334,749818,H01CB03
19335,991044,N05AA01
19336,690812,R06AB01
19337,690812,C01CA06
19338,690812,R01AA04
19339,690812,R01AB01
19340,690812,R01BA03
19341,690812,S01FB01
19342,690812,S01GA05
19343,690812,R01BA01
19344,1007166,A02AC01
19345,1007166,A12AA04
19346,1007166,A12BA01
19347,1007166,B05XA01
19348,1007166,A12CA01
19349,1007166,B05CB01
19350,1007166,B05XA03
19351,900575,J05AE03
19352,1944535,N02AA05
19353,1356803,C01BB01
19354,1356803,C05AD01
19355,1356803,D04AB01
19356,1356803,N01BB02
19357,1356803,R02AD02
19358,1356803,S01HA07
19359,1356803,S02DA01
19360,1356803,M02AB01
19361,1356803,N01BX04
19362,1356803,D01AE12
19363,1356803,S01BC08
19364,992759,S01FA05
19365,865119,N05AB02
19366,198078,N05AB03
19367,206550,D07AD02
19368,999803,G01AD03
19369,999803,S01XA15
19370,999803,A11GA01
19371,999803,V04CX02
19372,999803,B03BB01
19373,999803,B03BA01
19374,999803,B03AA02
19375,999803,B03AD02
19376,1659600,J01CA01
19377,1659600,S01AA19
19378,1659600,J01CG01
19379,1659600,J01CR04
19380,1235236,D11AH01
19381,1235236,L04AD02
19382,861612,C10AA08
19383,604020,J05AB06
19384,604020,S01AD09
19385,1145972,R05DA04
19386,1145972,R01BA02
19387,863841,A09AA01
19388,1537045,B01AC26
19389,1424836,N06AX01
19390,866439,C07AB02
19391,39841,R01AA07
19392,39841,R01AB06
19393,39841,S01GA03
19394,968849,N07BA01
19395,205291,J05AG03
19396,1043022,J01DD08
19397,91118,N06AA02
19398,836368,R01AX03
19399,836368,R03BB01
19400,2000128,S01AA28
19401,2000128,A07AA09
19402,2000128,J01XA01
19403,403890,A12BA01
19404,403890,B05XA01
19405,403890,A12CA01
19406,403890,B05CB01
19407,403890,B05XA03
19408,1114467,C01DA02
19409,1114467,C05AE01
19410,349201,C09CA03
19411,285129,A10BB01
19412,285129,A10BA02
19413,543464,G01AD01
19414,2002739,G01AD03
19415,2002739,S01XA15
19416,2002739,A11GA01
19417,2051,G02AD04
19418,603879,R06AB01
19419,603879,R05DB05
19420,603879,C01CA06
19421,603879,R01AA04
19422,603879,R01AB01
19423,603879,R01BA03
19424,603879,S01FB01
19425,603879,S01GA05
19426,213394,L04AA06
19427,1552200,R05DA09
19428,1552200,R05CA03
19429,1552200,C01CA06
19430,1552200,R01AA04
19431,1552200,R01AB01
19432,1552200,R01BA03
19433,1552200,S01FB01
19434,1552200,S01GA05
19435,402011,N05AX08
19436,325642,J01DH03
19437,198312,C03DB02
19438,589511,L01CD01
19439,42643,N02CA01
19440,1146883,D04AA32
19441,1146883,R06AA02
19442,343040,A01AC02
19443,343040,C05AA09
19444,343040,D07AB19
19445,343040,D07XB05
19446,343040,D10AA03
19447,343040,H02AB02
19448,343040,R01AD03
19449,343040,S01BA01
19450,343040,S01CB01
19451,343040,S02BA06
19452,343040,S03BA01
19453,1047805,A03BA03
19454,1047805,G04BX06
19455,1049770,R01BA02
19456,1008799,A11DA01
19457,1008799,G01AD03
19458,1008799,S01XA15
19459,1008799,A11GA01
19460,1008799,A11HA05
19461,1008799,B03BA05
19462,1008799,V04CX02
19463,1008799,B03BB01
19464,1008799,A11HA02
19465,1008799,A11HA01
19466,1008799,S01XA26
19467,1008799,A11HA04
19468,1372704,D07AC13
19469,1372704,D07XC03
19470,1372704,R01AD09
19471,1372704,R03BA07
19472,1372704,R03AC13
19473,1732187,L01DB03
19474,429042,R05CB01
19475,429042,S01XA08
19476,429042,V03AB23
19477,1359640,A10BJ01
19478,1603845,J01DD02
19479,210037,A02AB01
19480,210037,A02AA04
19481,210037,G04BX01
19482,1999316,L01XX05
19483,903705,H03AA02
19484,74170,J01CG02
19485,74170,J01CA12
19486,24941,B03AA02
19487,24941,B03AD02
19488,898355,C08CA01
19489,898355,C09AA07
19490,1811473,N02AD01
19491,636109,A06AB05
19492,636109,B06AA07
19493,636109,D03BA01
19494,10324,L02BA01
19495,1657982,L04AC07
19496,835956,C01BD01
19497,861018,A10BA02
19498,863758,G04BD04
19499,1649405,A01AB22
19500,1649405,J01AA02
19501,1797884,R01AC03
19502,1797884,R06AX19
19503,1797884,S01GX07
19504,311431,A02AA02
19505,311431,A06AD02
19506,311431,A12CC10
19507,1598069,P02CF01
19508,1598069,D11AX22
19509,992706,N05AA01
19510,1608253,A01AB17
19511,1608253,D06BX01
19512,1608253,G01AF01
19513,1608253,J01XD01
19514,1608253,P01AB01
19515,1664323,A10BK03
19516,1664323,A10BA02
19517,1664323,A10BD20
19518,1716011,D10AD02
19519,1716011,R01AX02
19520,1716011,S01XA02
19521,1716011,A11CA01
19522,1716011,A11CC05
19523,902621,A02BC06
19524,204445,L03AB05
19525,1665326,N05BA06
19526,1245015,B03BA01
19527,1053386,P03AX05
19528,1536840,C01CA06
19529,1536840,R01AA04
19530,1536840,R01AB01
19531,1536840,R01BA03
19532,1536840,S01FB01
19533,1536840,S01GA05
19534,1536840,A01AD05
19535,1536840,B01AC06
19536,1536840,N02BA01
19537,1536840,R06AB04
19538,1000876,N07AX01
19539,1000876,S01EB01
19540,242787,J01DB03
19541,905150,D06AX12
19542,905150,J01GB06
19543,905150,S01AA21
19544,8152,A08AA01
19545,1050077,D04AA32
19546,1050077,R06AA02
19547,218439,D01AE12
19548,218439,S01BC08
19549,1991302,A10BJ06
19550,1798287,C09CA03
19551,1798287,C07AB12
19552,1798287,C09DX05
19553,1093099,D04AA32
19554,1093099,R06AA02
19555,746169,A11HA08
19556,312954,D08AL01
19557,904427,M05BA04
19558,615100,B05CX01
19559,615100,V04CA02
19560,615100,V06DC01
19561,615100,A12BA01
19562,615100,B05XA01
19563,615100,A12CA01
19564,615100,B05CB01
19565,615100,B05XA03
19566,847014,A01AA01
19567,847014,A12CD01
19568,210575,B03AA02
19569,210575,B03AD02
19570,978744,B01AB04
19571,281554,B01AB04
19572,1000112,G03AC06
19573,1000112,G03DA02
19574,1000112,L02AB02
19575,210759,A12CC03
19576,1368034,A10BH04
19577,1007902,A07BC02
19578,722122,C02KX02
19579,133054,A01AB03
19580,133054,B05CA02
19581,133054,D08AC02
19582,133054,D09AA12
19583,133054,R02AA05
19584,133054,S01AX09
19585,133054,S02AA09
19586,133054,S03AA04
19587,204638,D01AE12
19588,204638,S01BC08
19589,204638,D10AB02
19590,204638,D11AC
19591,1593156,B02BD14
19592,1593156,B02BD02
19593,828929,R01AD04
19594,828929,R03BA03
19595,349490,N05AX12
19596,992421,M01AB15
19597,992421,S01BC05
19598,1744259,C07AB02
19599,1873989,L01EF02
19600,700416,L04AX02
19601,284551,L02BB02
19602,1373144,D11AC
19603,1923427,C07AA07
19604,1191264,C05AA10
19605,1191264,D07AC04
19606,1191264,S01BA15
19607,1191264,S02BA08
19608,1191264,L01XF01
19609,1191264,D10AD01
19610,1191264,D11AX11
19611,830541,A01AD05
19612,830541,B01AC06
19613,830541,N02BA01
19614,1368451,A16AX09
19615,202370,N07BC02
19616,209353,N02BE01
19617,686385,J01EB05
19618,686385,S01AB02
19619,686385,D10AF02
19620,686385,J01FA01
19621,686385,S01AA17
19622,207247,N05BA04
19623,860654,R06AX24
19624,860654,S01GX10
19625,313222,D01AE15
19626,313222,D01BA02
19627,1052660,J05AG04
19628,1544404,L01BA01
19629,1544404,L04AX03
19630,637175,J01DB01
19631,11274,B02BD10
19632,1803018,V03AF05
19633,637551,A12BA01
19634,637551,B05XA01
19635,637551,A12CA01
19636,637551,B05CB01
19637,637551,B05XA03
19638,214603,R05CA03
19639,214603,R05DA03
19640,214603,C01CA06
19641,214603,R01AA04
19642,214603,R01AB01
19643,214603,R01BA03
19644,214603,S01FB01
19645,214603,S01GA05
19646,1542452,R05CA03
19647,1542452,R05DA09
19648,214807,R06AX07
19649,214807,R01BA02
19650,245667,D11AX25
19651,245667,A01AB02
19652,245667,D08AX01
19653,245667,S02AA06
19654,723562,C05AD03
19655,723562,D04AB04
19656,723562,N01BA05
19657,723562,R02AD01
19658,284019,H01AC01
19659,1361495,A10BB12
19660,201350,C02DC01
19661,201350,D11AX01
19662,992460,D04AA10
19663,992460,R06AD02
19664,891874,N02AA01
19665,793873,C01DA08
19666,793873,C05AE02
19667,240912,A04AA02
19668,762849,H01AC01
19669,217134,C05AA06
19670,217134,D07AB06
19671,217134,D07XB04
19672,217134,D10AA01
19673,217134,S01BA07
19674,217134,S01CB05
19675,1005921,G03AD02
19676,1005921,G03XB02
19677,309113,J01DB01
19678,213641,A01AB18
19679,213641,D01AC01
19680,213641,G01AF02
19681,213641,A07EA04
19682,213641,C05AA05
19683,213641,D07AC01
19684,213641,D07XC01
19685,213641,H02AB01
19686,213641,R01AD06
19687,213641,R03BA04
19688,213641,S01BA06
19689,213641,S01CB04
19690,213641,S02BA07
19691,213641,S03BA03
19692,1809845,A01AC03
19693,1809845,A07EA02
19694,1809845,C05AA01
19695,1809845,D07AA02
19696,1809845,D07XA01
19697,1809845,H02AB09
19698,1809845,S01BA02
19699,1809845,S01CB03
19700,1809845,S02BA01
19701,1441418,L01BA01
19702,1441418,L04AX03
19703,631357,J04AC01
19704,631357,J04AB02
19705,631357,J04AM02
19706,1300707,A08AA11
19707,1801289,N06AX12
19708,1726098,L01AA09
19709,1243679,C01CA06
19710,1243679,R01AA04
19711,1243679,R01AB01
19712,1243679,R01BA03
19713,1243679,S01FB01
19714,1243679,S01GA05
19715,1243679,N02BE01
19716,1243679,R05CA03
19717,211319,C05AD03
19718,211319,D04AB04
19719,211319,N01BA05
19720,211319,R02AD01
19721,1085771,A01AC01
19722,1085771,C05AA12
19723,1085771,D07AB09
19724,1085771,D07XB02
19725,1085771,H02AB08
19726,1085771,R01AD11
19727,1085771,R03BA06
19728,1085771,S01BA05
19729,2596,G03GB02
19730,860881,C10AB05
19731,1110988,R05DA09
19732,1110988,C01CA06
19733,1110988,R01AA04
19734,1110988,R01AB01
19735,1110988,R01BA03
19736,1110988,S01FB01
19737,1110988,S01GA05
19738,1110988,N02BE01
19739,1110988,R05CA03
19740,1725046,N01BB01
19741,615172,N05AX12
19742,198190,A02BA02
19743,748302,B05BC02
19744,748302,D02AE01
19745,899518,N06BA11
19746,1009015,C08CA01
19747,251308,C03CA01
19748,1650004,L03AB07
19749,8164,C01CA06
19750,8164,R01AA04
19751,8164,R01AB01
19752,8164,R01BA03
19753,8164,S01FB01
19754,8164,S01GA05
19755,199123,L02BB03
19756,1189697,H03AA01
19757,308985,J01CA03
19758,1543069,C01BB01
19759,1543069,C05AD01
19760,1543069,D04AB01
19761,1543069,N01BB02
19762,1543069,R02AD02
19763,1543069,S01HA07
19764,1543069,S02DA01
19765,1442981,L01EL01
19766,105655,B03AA01
19767,284411,H05BX03
19768,1369903,R06AB04
19769,1369903,R05DA09
19770,1369903,N02BE01
19771,1369903,R01BA02
19772,752869,N06AX11
19773,332,A08AA01
19774,1312627,S01BA14
19775,1360216,D07AC17
19776,1360216,R01AD08
19777,1360216,R03BA05
19778,1360216,R01AD12
19779,1360216,R03BA09
19780,1790353,J06BB01
19781,207939,C03AA03
19782,4177,N01AX07
19783,209417,N02BE01
19784,359281,R06AB01
19785,1482502,N03AF04
19786,831844,N06BX12
19787,1046266,R01AA08
19788,1046266,R01AB02
19789,1046266,S01GA01
19790,1046266,R06AB05
19791,1046266,D04AA16
19792,762834,H01AC01
19793,966220,H03AA01
19794,800488,A12AA07
19795,800488,B05XA07
19796,800488,G04BA03
19797,800488,B05CX01
19798,800488,V04CA02
19799,800488,V06DC01
19800,800488,B05CX03
19801,800488,B05XB03
19802,800488,A12CC01
19803,800488,B05XA11
19804,800488,V03AB26
19805,800488,A12CA01
19806,800488,B05CB01
19807,800488,B05XA03
19808,800488,N06AX02
19809,800488,B05XA08
19810,800488,B05XB01
19811,966185,H03AA01
19812,835925,L04AD01
19813,835925,S01XA18
19814,3008,L04AD01
19815,3008,S01XA18
19816,313863,A06AB02
19817,313863,A06AG02
19818,1049162,R01BA02
19819,216074,A06AD19
19820,216074,A12CC04
19821,216074,B05CB03
19822,996617,N06DX01
19823,15202,B01AE03
19824,809605,B05AA07
19825,1442530,R05DA03
19826,830645,D10AE01
19827,830645,D10AD03
19828,1012238,C01BB01
19829,1012238,C05AD01
19830,1012238,D04AB01
19831,1012238,N01BB02
19832,1012238,R02AD02
19833,1012238,S01HA07
19834,1012238,S02DA01
19835,1012238,A01AC03
19836,1012238,A07EA02
19837,1012238,C05AA01
19838,1012238,D07AA02
19839,1012238,D07XA01
19840,1012238,H02AB09
19841,1012238,S01BA02
19842,1012238,S01CB03
19843,1012238,S02BA01
19844,702572,M01AX05
19845,885209,N04AC01
19846,1924315,J05AJ01
19847,198405,C01EB16
19848,198405,G02CC01
19849,198405,M01AE01
19850,198405,M02AA13
19851,198405,R02AX02
19852,1114338,R05DA03
19853,1114338,R01BA02
19854,351156,J01MA14
19855,351156,S01AE07
19856,151174,C01DA02
19857,151174,C05AE01
19858,1601995,A02BC05
19859,1801283,C05AA11
19860,1801283,D07AC08
19861,1294605,B06AC02
19862,1736544,C07AB09
19863,1094224,D04AA32
19864,1094224,R06AA02
19865,1791493,L01DB06
19866,860497,R05CA03
19867,860497,R05DA03
19868,1091212,N06BA04
19869,1923429,C07AA06
19870,1923429,S01ED01
19871,1232155,S01LA05
19872,1232155,L01XX44
19873,995026,R06AB05
19874,995026,D04AA16
19875,995026,D11AX26
19876,995026,N06BC01
19877,995026,R05DA04
19878,995026,D01AE12
19879,995026,S01BC08
19880,995026,N02BA04
19881,995026,C01CA06
19882,995026,R01AA04
19883,995026,R01AB01
19884,995026,R01BA03
19885,995026,S01FB01
19886,995026,S01GA05
19887,1726266,A16AB02
19888,723530,N02BE01
19889,723530,A01AD05
19890,723530,B01AC06
19891,723530,N02BA01
19892,317150,J05AE03
19893,208441,M01AB02
19894,995869,R05DA04
19895,995869,R05CA03
19896,848210,A07EA04
19897,848210,C05AA05
19898,848210,D07AC01
19899,848210,D07XC01
19900,848210,H02AB01
19901,848210,R01AD06
19902,848210,R03BA04
19903,848210,S01BA06
19904,848210,S01CB04
19905,848210,S02BA07
19906,848210,S03BA03
19907,282781,A11HA03
19908,608796,A02BC01
19909,1792707,R05CA03
19910,1792707,R05DA04
19911,1792707,R01BA02
19912,1747697,J05AF13
19913,1747697,J05AF09
19914,1747697,J05AR17
19915,707591,R06AX17
19916,707591,S01GX08
19917,1724793,N01BB01
19918,992481,D04AA10
